"date_time","Dry.Bulb.Temperature...C.","Relative.Humidity....","Wind.Speed..m.s.","Wind.Direction..Deg.","Global.Horizontal.Radiation..W.m2.","Direct.Normal.Radiation..W.m2.","Diffuse.Horizontal.Radiation..W.m2.","county_code"
2018-07-09 17:00:00,32.2,34.08,4.1,360,613.5,822,92,"G4500550"
2018-07-09 18:00:00,31.1,40.46,2.6,60,387.5,622.5,98.5,"G4500550"
2018-07-09 19:00:00,29.4,44.6,2.1,70,180.5,439,71.5,"G4500550"
2018-07-09 20:00:00,25.6,64.04,0,60,33,121.5,22,"G4500550"
2018-07-09 21:00:00,23.3,76.31,0,20,0,0,0,"G4500550"
2018-07-09 22:00:00,22.2,81.58,0,0,0,0,0,"G4500550"
2018-07-09 23:00:00,20.6,89.98,1.5,250,0,0,0,"G4500550"
2018-07-10,20,89.94,0,0,0,0,0,"G4500550"
2018-07-10 01:00:00,19.4,93.35,0,0,0,0,0,"G4500550"
2018-07-10 02:00:00,18.3,93.3,0,0,0,0,0,"G4500550"
2018-07-10 03:00:00,18.9,93.33,0,0,0,0,0,"G4500550"
2018-07-10 04:00:00,18.3,93.3,0,0,0,0,0,"G4500550"
2018-07-10 05:00:00,18.9,83.79,0,0,0,0,0,"G4500550"
2018-07-10 06:00:00,18.3,90.39,0,0,4.5,9,4.5,"G4500550"
2018-07-10 07:00:00,20.6,80.86,1.5,300,91.5,202.5,53,"G4500550"
2018-07-10 08:00:00,24.4,62.18,2.6,300,260,403.5,110,"G4500550"
2018-07-10 09:00:00,27.8,58.41,2.1,290,475,616.5,133,"G4500550"
2018-07-10 10:00:00,28.3,58.53,2.1,290,609,524.5,227.5,"G4500550"
2018-07-10 11:00:00,31.1,51.71,2.1,330,733,501.5,306,"G4500550"
2018-07-10 12:00:00,32.2,43.69,3.6,360,795.5,481.5,344.5,"G4500550"
2018-07-10 13:00:00,33.3,32.03,2.6,360,979.5,853.5,145,"G4500550"
2018-07-10 14:00:00,33.9,32.2,2.6,320,973.5,870.5,134.5,"G4500550"
2018-07-10 15:00:00,34.4,30.12,5.1,340,899.5,864,123.5,"G4500550"
2018-07-10 16:00:00,34.4,29.16,2.6,293.33,769.5,832,116,"G4500550"
2018-07-10 17:00:00,34.4,30.12,4.1,340,597,775,105.5,"G4500550"
2018-07-10 18:00:00,33.9,32.2,2.1,360,398.5,679,89.5,"G4500550"
2018-07-10 19:00:00,31.7,39.1,2.1,50,196.5,500,66,"G4500550"
2018-07-10 20:00:00,26.1,64.55,0,300,36,151.5,22,"G4500550"
2018-07-10 21:00:00,25.6,66.49,0,0,0,0,0,"G4500550"
2018-07-10 22:00:00,23.9,75.93,0,0,0,0,0,"G4500550"
2018-07-10 23:00:00,22.8,84.23,0,0,0,0,0,"G4500550"
2018-07-11,22.2,84.16,0,0,0,0,0,"G4500550"
2018-07-11 01:00:00,21.1,90.02,0,0,0,0,0,"G4500550"
2018-07-11 02:00:00,21.1,90.02,0,0,0,0,0,"G4500550"
2018-07-11 03:00:00,21.1,90.02,0,0,0,0,0,"G4500550"
2018-07-11 04:00:00,20,93.38,0,0,0,0,0,"G4500550"
2018-07-11 05:00:00,20,89.94,0,0,0,0,0,"G4500550"
2018-07-11 06:00:00,20.6,89.98,1.5,230,5,23.5,4.5,"G4500550"
2018-07-11 07:00:00,22.8,81.15,0,0,103.5,298.5,49,"G4500550"
2018-07-11 08:00:00,26.7,66.72,1.5,240,300,596.5,82,"G4500550"
2018-07-11 09:00:00,28.9,58.68,0,0,496.5,701.5,109,"G4500550"
2018-07-11 10:00:00,31.1,51.71,1.5,210,682,771.5,127.5,"G4500550"
2018-07-11 11:00:00,32.2,50.42,2.1,210,831,802.5,148.5,"G4500550"
2018-07-11 12:00:00,33.3,44,3.6,240,932.5,827.5,156,"G4500550"
2018-07-11 13:00:00,33.9,41.24,3.6,260,896.5,657.5,254.5,"G4500550"
2018-07-11 14:00:00,35,38.63,2.35,250,675,260,425.5,"G4500550"
2018-07-11 15:00:00,35,37.36,3.1,270,809,630,245.5,"G4500550"
2018-07-11 16:00:00,34.4,38.63,2.6,210,745,742.5,161.5,"G4500550"
2018-07-11 17:00:00,34.4,37.43,2.1,250,573,671,147.5,"G4500550"
2018-07-11 18:00:00,33.9,41.24,2.6,230,375.5,552.5,124.5,"G4500550"
2018-07-11 19:00:00,32.2,50.42,2.6,200,179.5,354.5,86.5,"G4500550"
2018-07-11 20:00:00,29.4,61.01,2.1,190,30.5,73.5,23.5,"G4500550"
2018-07-11 21:00:00,27.2,74.16,1.5,190,0,0,0,"G4500550"
2018-07-11 22:00:00,27.2,71.93,2.6,200,0,0,0,"G4500550"
2018-07-11 23:00:00,26.1,73.98,3.1,200,0,0,0,"G4500550"
2018-07-12,25,73.79,1.5,190,0,0,0,"G4500550"
2018-07-12 01:00:00,24.4,76.48,2.1,200,0,0,0,"G4500550"
2018-07-12 02:00:00,23.3,81.72,1.5,220,0,0,0,"G4500550"
2018-07-12 03:00:00,23.9,78.81,1.5,200,0,0,0,"G4500550"
2018-07-12 04:00:00,23.3,81.72,1.5,220,0,0,0,"G4500550"
2018-07-12 05:00:00,22.8,84.23,2.1,190,0,0,0,"G4500550"
2018-07-12 06:00:00,23.3,81.72,0,0,3.5,7,3.5,"G4500550"
2018-07-12 07:00:00,24.4,76.48,1.5,240,68.5,76,54.5,"G4500550"
2018-07-12 08:00:00,26.7,69.24,2.1,250,250,363.5,118,"G4500550"
2018-07-12 09:00:00,28.9,65.15,1.5,250,460,550.5,153,"G4500550"
2018-07-12 10:00:00,31.1,59.19,0,0,659.5,695,160.5,"G4500550"
2018-07-12 11:00:00,33.3,52.28,1.5,220,810.5,755,168.5,"G4500550"
2018-07-12 12:00:00,35,44.46,3.1,250,909,778,179,"G4500550"
2018-07-12 13:00:00,35,44.46,4.63,340,870.5,599.5,285.5,"G4500550"
2018-07-12 14:00:00,34.02,50.42,4.03,250,372.5,96.5,278.5,"G4500550"
2018-07-12 15:00:00,27.5,69.45,4.1,315,367,95,283.5,"G4500550"
2018-07-12 16:00:00,28.3,67.46,2.1,340,194.5,26.5,173,"G4500550"
2018-07-12 17:00:00,28.3,65.02,2.6,310,102,0,102,"G4500550"
2018-07-12 18:00:00,28.3,67.46,0,0,50,0,50,"G4500550"
2018-07-12 19:00:00,28.3,69.55,0,110,35,0,35,"G4500550"
2018-07-12 20:00:00,27.2,76.92,1.5,100,9,0.5,9,"G4500550"
2018-07-12 21:00:00,27.2,76.92,0,50,0,0,0,"G4500550"
2018-07-12 22:00:00,26.1,82.07,0,0,0,0,0,"G4500550"
2018-07-12 23:00:00,26.1,82.07,1.5,40,0,0,0,"G4500550"
2018-07-13,25.6,81.51,1.5,30,0,0,0,"G4500550"
2018-07-13 01:00:00,25,84.47,2.1,30,0,0,0,"G4500550"
2018-07-13 02:00:00,24.4,87.55,2.6,30,0,0,0,"G4500550"
2018-07-13 03:00:00,23.9,90.22,0,10,0,0,0,"G4500550"
2018-07-13 04:00:00,23.3,90.73,2.6,30,0,0,0,"G4500550"
2018-07-13 05:00:00,23.3,90.73,3.1,50,0,0,0,"G4500550"
2018-07-13 06:00:00,23.3,90.73,0,10,2.5,2.5,2.5,"G4500550"
2018-07-13 07:00:00,23.93,90.22,2.43,36.67,59.5,38,53,"G4500550"
2018-07-13 08:00:00,25,81.93,3.1,50,139,34.5,126.5,"G4500550"
2018-07-13 09:00:00,26.05,79.13,3.1,60,179.5,19.5,169,"G4500550"
2018-07-13 10:00:00,25.6,84.53,2.6,50,109.5,1.5,108.5,"G4500550"
2018-07-13 11:00:00,26.4,79.21,2.6,80,240,12.5,229,"G4500550"
2018-07-13 12:00:00,29.4,69.76,2.1,30,461.5,65,400.5,"G4500550"
2018-07-13 13:00:00,29.6,65.25,3.1,96.67,415,55,361,"G4500550"
2018-07-13 14:00:00,28.6,79.37,2.6,55,347,50,299,"G4500550"
2018-07-13 15:00:00,29.45,65.11,3.85,190,600,193.5,426,"G4500550"
2018-07-13 16:00:00,30.6,63.17,4.35,35,519,196.5,366,"G4500550"
2018-07-13 17:00:00,30.6,63.17,5.7,40,452.5,307.5,260,"G4500550"
2018-07-13 18:00:00,27.9,74.26,2.85,60,275.5,215.5,173,"G4500550"
2018-07-13 19:00:00,26.15,84.53,2.6,120,34,5.5,32.5,"G4500550"
2018-07-13 20:00:00,25.6,84.53,1.5,120,3,0,3,"G4500550"
2018-07-13 21:00:00,25,87.61,0,100,0,0,0,"G4500550"
2018-07-13 22:00:00,24.4,90.81,0,0,0,0,0,"G4500550"
2018-07-13 23:00:00,23.9,93.57,2.1,30,0,0,0,"G4500550"
2018-07-14,24.4,90.81,0,40,0,0,0,"G4500550"
2018-07-14 01:00:00,24.4,87.55,1.5,50,0,0,0,"G4500550"
2018-07-14 02:00:00,24.4,87.55,0,10,0,0,0,"G4500550"
2018-07-14 03:00:00,23.9,90.22,2.1,50,0,0,0,"G4500550"
2018-07-14 04:00:00,23.9,90.22,2.6,40,0,0,0,"G4500550"
2018-07-14 05:00:00,23.3,90.73,2.1,60,0,0,0,"G4500550"
2018-07-14 06:00:00,22.8,93.52,1.5,50,3.5,8,3.5,"G4500550"
2018-07-14 07:00:00,24.4,87.55,1.5,80,94.5,214.5,57,"G4500550"
2018-07-14 08:00:00,25,81.51,2.6,70,275.5,469.5,105,"G4500550"
2018-07-14 09:00:00,26.7,76.38,4.1,80,474,621,132.5,"G4500550"
2018-07-14 10:00:00,28.9,65.15,3.6,40,658.5,709,151,"G4500550"
2018-07-14 11:00:00,30.6,56.94,3.1,90,807,758,164,"G4500550"
2018-07-14 12:00:00,31.7,49.98,3.1,360,775,463,342,"G4500550"
2018-07-14 13:00:00,31.7,48.15,2.6,50,746.5,361.5,393.5,"G4500550"
2018-07-14 14:00:00,31.1,48.29,4.1,50,791,467.5,340,"G4500550"
2018-07-14 15:00:00,32.2,46.81,3.6,110,802,642.5,229,"G4500550"
2018-07-14 16:00:00,31.7,46.67,2.6,90,578,333.5,312.5,"G4500550"
2018-07-14 17:00:00,31.7,46.67,3.1,70,530,556.5,181,"G4500550"
2018-07-14 18:00:00,31.1,46.51,2.1,100,338,426.5,148.5,"G4500550"
2018-07-14 19:00:00,29.4,53.23,3.1,130,151.5,222,89.5,"G4500550"
2018-07-14 20:00:00,27.8,66.94,3.6,150,19.5,9.5,18.5,"G4500550"
2018-07-14 21:00:00,26.7,71.4,2.1,150,0,0,0,"G4500550"
2018-07-14 22:00:00,26.1,73.98,2.1,150,0,0,0,"G4500550"
2018-07-14 23:00:00,25,81.93,2.1,160,0,0,0,"G4500550"
2018-07-15,24.4,84.92,0,0,0,0,0,"G4500550"
2018-07-15 01:00:00,23.3,90.73,0,0,0,0,0,"G4500550"
2018-07-15 02:00:00,23.3,87.46,0,100,0,0,0,"G4500550"
2018-07-15 03:00:00,22.8,90.14,1.5,70,0,0,0,"G4500550"
2018-07-15 04:00:00,22.2,93.49,0,0,0,0,0,"G4500550"
2018-07-15 05:00:00,22.2,93.49,0,0,0,0,0,"G4500550"
2018-07-15 06:00:00,22.2,93.49,0,0,3,5,3,"G4500550"
2018-07-15 07:00:00,25,84.47,0,20,38.5,40.5,32.5,"G4500550"
2018-07-15 08:00:00,26.7,79.21,1.5,130,129.5,53.5,110,"G4500550"
2018-07-15 09:00:00,27.8,71.6,2.1,130,263.5,85,217.5,"G4500550"
2018-07-15 10:00:00,29.4,63.29,2.1,0,415.5,162.5,296.5,"G4500550"
2018-07-15 11:00:00,31.1,49.82,0,190,702.5,432.5,336.5,"G4500550"
2018-07-15 12:00:00,32.2,46.81,2.6,250,772.5,414.5,385.5,"G4500550"
2018-07-15 13:00:00,31.7,44.95,1.5,160,751,299,459.5,"G4500550"
2018-07-15 14:00:00,32.2,45.37,2.6,0,719.5,273.5,457,"G4500550"
2018-07-15 15:00:00,32.8,42.24,2.6,200,722.5,393.5,369,"G4500550"
2018-07-15 16:00:00,32.8,40.93,4.1,130,595.5,370.5,303.5,"G4500550"
2018-07-15 17:00:00,32.2,43.69,3.1,160,526,519.5,199,"G4500550"
2018-07-15 18:00:00,32.2,45.37,3.1,210,319,345.5,164,"G4500550"
2018-07-15 19:00:00,29.4,63.29,4.1,190,150,228.5,90.5,"G4500550"
2018-07-15 20:00:00,27.8,66.94,3.6,180,24,46,20,"G4500550"
2018-07-15 21:00:00,26.7,62.3,2.6,180,0,0,0,"G4500550"
2018-07-15 22:00:00,25,68.91,2.6,210,0,0,0,"G4500550"
2018-07-15 23:00:00,25,68.91,2.1,190,0,0,0,"G4500550"
2018-07-16,24.4,73.69,0,0,0,0,0,"G4500550"
2018-07-16 01:00:00,23.9,73.6,0,0,0,0,0,"G4500550"
2018-07-16 02:00:00,22.8,81.15,0,0,0,0,0,"G4500550"
2018-07-16 03:00:00,21.7,86.77,0,0,0,0,0,"G4500550"
2018-07-16 04:00:00,21.7,86.77,0,0,0,0,0,"G4500550"
2018-07-16 05:00:00,21.1,90.02,0,120,0,0,0,"G4500550"
2018-07-16 06:00:00,21.1,90.02,0,0,2.5,3,2.5,"G4500550"
2018-07-16 07:00:00,22.8,84.23,0,0,83.5,141.5,59.5,"G4500550"
2018-07-16 08:00:00,26.1,73.98,0,0,205.5,206,135.5,"G4500550"
2018-07-16 09:00:00,26.7,76.38,1.5,190,332,187.5,226,"G4500550"
2018-07-16 10:00:00,28.3,72.13,3.6,190,481,226,320.5,"G4500550"
2018-07-16 11:00:00,29.4,67.68,3.1,240,526,147,401.5,"G4500550"
2018-07-16 12:00:00,30,63.04,3.1,210,576.5,125.5,459.5,"G4500550"
2018-07-16 13:00:00,30.6,60.91,1.5,140,498,61,438.5,"G4500550"
2018-07-16 14:00:00,24.74,90.22,4.76,112.5,513,82.5,433.5,"G4500550"
2018-07-16 15:00:00,25.44,87.13,3.3,128,421.5,64.5,364.5,"G4500550"
2018-07-16 16:00:00,28.13,79.37,4.1,140,559,269.5,350,"G4500550"
2018-07-16 17:00:00,26.64,73.98,3.52,198,422.5,259.5,255.5,"G4500550"
2018-07-16 18:00:00,24.4,81.86,2.1,230,74.5,5.5,72,"G4500550"
2018-07-16 19:00:00,23.3,87.46,2.1,210,19,0,19,"G4500550"
2018-07-16 20:00:00,23.3,90.73,0,105,13,6,12.5,"G4500550"
2018-07-16 21:00:00,23.3,90.73,0,46.67,0,0,0,"G4500550"
2018-07-16 22:00:00,23.3,90.73,1.5,200,0,0,0,"G4500550"
2018-07-16 23:00:00,22.8,93.52,3.1,200,0,0,0,"G4500550"
2018-07-17,22.8,93.52,2.1,220,0,0,0,"G4500550"
2018-07-17 01:00:00,22.8,93.52,2.1,220,0,0,0,"G4500550"
2018-07-17 02:00:00,22.87,96.42,2.93,210,0,0,0,"G4500550"
2018-07-17 03:00:00,22.8,96.42,3.1,200,0,0,0,"G4500550"
2018-07-17 04:00:00,23.3,93.54,3.1,200,0,0,0,"G4500550"
2018-07-17 05:00:00,23.3,93.54,3.1,215,0,0,0,"G4500550"
2018-07-17 06:00:00,23.3,93.54,3.35,215,1.5,1,1.5,"G4500550"
2018-07-17 07:00:00,23.9,93.57,3.6,240,31,0,31,"G4500550"
2018-07-17 08:00:00,24.4,90.81,4.6,240,102.5,9,99,"G4500550"
2018-07-17 09:00:00,25.85,82.07,3.85,245,199,59,164,"G4500550"
2018-07-17 10:00:00,26.67,76.92,3.6,243.33,394,118.5,311.5,"G4500550"
2018-07-17 11:00:00,28.15,74.35,3.85,240,534.5,159.5,398.5,"G4500550"
2018-07-17 12:00:00,29.45,67.39,3.1,230,663.5,225.5,453.5,"G4500550"
2018-07-17 13:00:00,31.85,61.16,5.4,215,724.5,275,457,"G4500550"
2018-07-17 14:00:00,31.4,61.39,4.1,225,651.5,220,441,"G4500550"
2018-07-17 15:00:00,32.2,59.45,5.1,210,600.5,270,359,"G4500550"
2018-07-17 16:00:00,30,67.39,7.2,190,616,468,252,"G4500550"
2018-07-17 17:00:00,30.6,63.17,6.7,200,478.5,431.5,214,"G4500550"
2018-07-17 18:00:00,29.4,67.68,8.2,210,340,444,136.5,"G4500550"
2018-07-17 19:00:00,27.8,71.6,4.1,210,131.5,161,89.5,"G4500550"
2018-07-17 20:00:00,26.1,79.13,5.1,210,23.5,38,20,"G4500550"
2018-07-17 21:00:00,25,81.93,3.1,220,0,0,0,"G4500550"
2018-07-17 22:00:00,24.4,84.92,2.6,230,0,0,0,"G4500550"
2018-07-17 23:00:00,24.4,87.55,3.1,230,0,0,0,"G4500550"
2018-07-18,23.9,90.22,3.1,230,0,0,0,"G4500550"
2018-07-18 01:00:00,23.9,90.22,2.6,210,0,0,0,"G4500550"
2018-07-18 02:00:00,23.9,90.22,3.6,210,0,0,0,"G4500550"
2018-07-18 03:00:00,23.9,90.22,3.1,220,0,0,0,"G4500550"
2018-07-18 04:00:00,23.9,90.22,1.3,210,0,0,0,"G4500550"
2018-07-18 05:00:00,23.6,93.54,1.05,220,0,0,0,"G4500550"
2018-07-18 06:00:00,23.3,93.54,2.27,230,2,1.5,2,"G4500550"
2018-07-18 07:00:00,23.92,90.22,1.8,252.5,69.5,102,51,"G4500550"
2018-07-18 08:00:00,25.17,82.07,2.43,266.67,234,315,119,"G4500550"
2018-07-18 09:00:00,27.8,74.26,2.6,270,456,568.5,145.5,"G4500550"
2018-07-18 10:00:00,30,65.38,1.5,110,616.5,593,196,"G4500550"
2018-07-18 11:00:00,31.4,37.88,0,0,752,590,255.5,"G4500550"
2018-07-18 12:00:00,30.6,60.91,0,95,655.5,244.5,428.5,"G4500550"
2018-07-18 13:00:00,30.6,63.17,3.6,70,645.5,183.5,467,"G4500550"
2018-07-18 14:00:00,32.2,53.94,2.1,80,604,162,448.5,"G4500550"
2018-07-18 15:00:00,30.6,63.17,2.1,10,571,194,396,"G4500550"
2018-07-18 16:00:00,31.7,57.21,3.1,20,474.5,168,344.5,"G4500550"
2018-07-18 17:00:00,30,72,1.5,90,192.5,31.5,171.5,"G4500550"
2018-07-18 18:00:00,29.4,72.33,2.6,150,65.5,0.5,65.5,"G4500550"
2018-07-18 19:00:00,28.9,74.45,1.5,130,60.5,12,58,"G4500550"
2018-07-18 20:00:00,26.7,79.21,4.1,140,11,4,10.5,"G4500550"
2018-07-18 21:00:00,26.1,79.13,0,70,0,0,0,"G4500550"
2018-07-18 22:00:00,26.1,82.07,0,10,0,0,0,"G4500550"
2018-07-18 23:00:00,25,98.82,1.5,90,0,0,0,"G4500550"
2018-07-19,25,87.61,1.5,60,0,0,0,"G4500550"
2018-07-19 01:00:00,24.4,90.81,1.5,60,0,0,0,"G4500550"
2018-07-19 02:00:00,24.4,90.81,1.5,50,0,0,0,"G4500550"
2018-07-19 03:00:00,24.4,90.81,1.5,60,0,0,0,"G4500550"
2018-07-19 04:00:00,23.9,93.57,0,100,0,0,0,"G4500550"
2018-07-19 05:00:00,24.4,90.81,1.5,70,0,0,0,"G4500550"
2018-07-19 06:00:00,24.2,90.81,0.75,80,1.5,2,1.5,"G4500550"
2018-07-19 07:00:00,24.7,90.3,1.8,60,28,13.5,25.5,"G4500550"
2018-07-19 08:00:00,26.1,84.59,2.1,70,114.5,58.5,97,"G4500550"
2018-07-19 09:00:00,26.4,84.65,3.1,90,169,12.5,162,"G4500550"
2018-07-19 10:00:00,27.83,74.35,4.43,83.33,258.5,33,234,"G4500550"
2018-07-19 11:00:00,27.5,74.16,5.5,126.67,344,55,298,"G4500550"
2018-07-19 12:00:00,23.88,93.54,4.65,142.5,98,0.5,97.5,"G4500550"
2018-07-19 13:00:00,23.9,93.57,0,123.33,108,1,107,"G4500550"
2018-07-19 14:00:00,27.6,82.2,4.1,140,487,129.5,364,"G4500550"
2018-07-19 15:00:00,28.6,69.66,4.1,120,593,187.5,424.5,"G4500550"
2018-07-19 16:00:00,28.95,67.17,4.35,115,550,316,304,"G4500550"
2018-07-19 17:00:00,28.9,60.89,3.6,110,387.5,214.5,254.5,"G4500550"
2018-07-19 18:00:00,28.9,58.68,3.6,100,305,321,154.5,"G4500550"
2018-07-19 19:00:00,27.2,69.34,7.2,130,98.5,43.5,86.5,"G4500550"
2018-07-19 20:00:00,25.6,76.2,1.5,60,14,1,14,"G4500550"
2018-07-19 21:00:00,25,81.93,2.1,80,0,0,0,"G4500550"
2018-07-19 22:00:00,25,84.47,0,40,0,0,0,"G4500550"
2018-07-19 23:00:00,25,84.47,2.6,80,0,0,0,"G4500550"
2018-07-20,25,87.61,1.5,40,0,0,0,"G4500550"
2018-07-20 01:00:00,24.4,87.55,2.1,90,0,0,0,"G4500550"
2018-07-20 02:00:00,24.1,93.57,1.9,70,0,0,0,"G4500550"
2018-07-20 03:00:00,23.33,90.14,3.17,60,0,0,0,"G4500550"
2018-07-20 04:00:00,22.8,87.41,2.6,80,0,0,0,"G4500550"
2018-07-20 05:00:00,22.8,87.41,2.6,70,0,0,0,"G4500550"
2018-07-20 06:00:00,22.8,90.14,1.5,50,1,0,1,"G4500550"
2018-07-20 07:00:00,22.85,90.14,2.85,65,18,0,18,"G4500550"
2018-07-20 08:00:00,22.83,93.52,2.4,52.86,22,0,22,"G4500550"
2018-07-20 09:00:00,22.8,93.52,2.45,60,28.5,0,28.5,"G4500550"
2018-07-20 10:00:00,23.3,93.54,1.8,45,102.5,0.5,102,"G4500550"
2018-07-20 11:00:00,23.8,90.22,2.8,26,191.5,10.5,182.5,"G4500550"
2018-07-20 12:00:00,24.28,87.55,2.35,60,273.5,14.5,260.5,"G4500550"
2018-07-20 13:00:00,25,87.61,2.85,50,370.5,34,337,"G4500550"
2018-07-20 14:00:00,26.13,79.21,3.1,53.33,476,57,421,"G4500550"
2018-07-20 15:00:00,26.95,76.92,6.2,25,445,81.5,372.5,"G4500550"
2018-07-20 16:00:00,25.82,87.61,5.25,50,436,120,341.5,"G4500550"
2018-07-20 17:00:00,25.55,84.59,3.6,45,277,158,184,"G4500550"
2018-07-20 18:00:00,26.67,79.21,3.43,33.33,325,454.5,120.5,"G4500550"
2018-07-20 19:00:00,26.1,79.13,4.1,30,170.5,387,72,"G4500550"
2018-07-20 20:00:00,25,84.47,1.5,10,27.5,86,20,"G4500550"
2018-07-20 21:00:00,23.9,90.22,2.1,10,0,0,0,"G4500550"
2018-07-20 22:00:00,24.1,90.22,2.07,126.67,0,0,0,"G4500550"
2018-07-20 23:00:00,23.3,93.54,1.5,360,0,0,0,"G4500550"
2018-07-21,23.3,90.73,2.6,30,0,0,0,"G4500550"
2018-07-21 01:00:00,22.8,90.14,0,300,0,0,0,"G4500550"
2018-07-21 02:00:00,22.8,90.14,1.5,330,0,0,0,"G4500550"
2018-07-21 03:00:00,21.85,96.39,1.5,305,0,0,0,"G4500550"
2018-07-21 04:00:00,21.7,93.47,0,0,0,0,0,"G4500550"
2018-07-21 05:00:00,21.16,93.44,0.21,180,0,0,0,"G4500550"
2018-07-21 06:00:00,21.1,93.44,0.5,320,2.5,9.5,2.5,"G4500550"
2018-07-21 07:00:00,21.08,96.97,0.35,300,83.5,248.5,43.5,"G4500550"
2018-07-21 08:00:00,22.8,87.41,2.1,330,275,544,84.5,"G4500550"
2018-07-21 09:00:00,25,78.97,2.6,320,396,372,196,"G4500550"
2018-07-21 10:00:00,26.7,69.24,2.6,310,482,238,315,"G4500550"
2018-07-21 11:00:00,26.1,76.75,4.6,190,186.5,24,166.5,"G4500550"
2018-07-21 12:00:00,28.3,67.46,2.1,220,584,177.5,417.5,"G4500550"
2018-07-21 13:00:00,29.2,65.25,3.6,235,709,253.5,463,"G4500550"
2018-07-21 14:00:00,29.4,63.29,4.35,225,737.5,306,444.5,"G4500550"
2018-07-21 15:00:00,30.6,59.08,7.2,240,711.5,359.5,390.5,"G4500550"
2018-07-21 16:00:00,30.6,55.22,5.1,260,690,612.5,214.5,"G4500550"
2018-07-21 17:00:00,30,57.15,4.6,230,536,590,168,"G4500550"
2018-07-21 18:00:00,30,61.14,4.1,220,324.5,408.5,134,"G4500550"
2018-07-21 19:00:00,28.3,69.55,3.1,200,156.5,332,75.5,"G4500550"
2018-07-21 20:00:00,26.1,82.07,2.1,190,27,98.5,19,"G4500550"
2018-07-21 21:00:00,25,90.3,3.1,210,0,0,0,"G4500550"
2018-07-21 22:00:00,25,87.61,3.6,210,0,0,0,"G4500550"
2018-07-21 23:00:00,23.9,90.22,2.6,210,0,0,0,"G4500550"
2018-07-22,23.3,90.73,2.1,200,0,0,0,"G4500550"
2018-07-22 01:00:00,23.2,93.54,6.33,266.67,0,0,0,"G4500550"
2018-07-22 02:00:00,21.54,90.02,3.3,182.5,0,0,0,"G4500550"
2018-07-22 03:00:00,19.8,80.79,1.54,160,0,0,0,"G4500550"
2018-07-22 04:00:00,20,93.38,0,190,0,0,0,"G4500550"
2018-07-22 05:00:00,20,93.38,0,0,0,0,0,"G4500550"
2018-07-22 06:00:00,20,93.38,0,0,2.5,12.5,2.5,"G4500550"
2018-07-22 07:00:00,21.37,93.47,1.55,238,93,312,44,"G4500550"
2018-07-22 08:00:00,21.77,96.99,2.73,216.67,257.5,516.5,81,"G4500550"
2018-07-22 09:00:00,22.77,93.54,3.77,210,326.5,291,171.5,"G4500550"
2018-07-22 10:00:00,26.4,74.16,3.6,215,675.5,801.5,109.5,"G4500550"
2018-07-22 11:00:00,29.4,65.25,4.1,220,825.5,833,125,"G4500550"
2018-07-22 12:00:00,30.6,59.08,4.6,240,885.5,776.5,164,"G4500550"
2018-07-22 13:00:00,31.1,53.66,4.6,230,916.5,739.5,199,"G4500550"
2018-07-22 14:00:00,30.6,53.21,5.1,240,947,831,152,"G4500550"
2018-07-22 15:00:00,31.7,49.98,5.1,230,842.5,740.5,183.5,"G4500550"
2018-07-22 16:00:00,32.2,46.81,5.1,220,742.5,779,136.5,"G4500550"
2018-07-22 17:00:00,31.7,44.95,4.1,220,569.5,711,124.5,"G4500550"
2018-07-22 18:00:00,31.1,48.29,3.1,220,371,597.5,105.5,"G4500550"
2018-07-22 19:00:00,29.4,59.16,1.5,240,173,400,73,"G4500550"
2018-07-22 20:00:00,26.1,82.07,0,200,21,50.5,17,"G4500550"
2018-07-22 21:00:00,25,78.97,0,0,0,0,0,"G4500550"
2018-07-22 22:00:00,23.9,87.51,0,180,0,0,0,"G4500550"
2018-07-22 23:00:00,23.3,90.73,1.5,210,0,0,0,"G4500550"
2018-07-23,24.4,81.86,0,320,0,0,0,"G4500550"
2018-07-23 01:00:00,22.8,90.14,1.5,110,0,0,0,"G4500550"
2018-07-23 02:00:00,22.2,90.66,0,150,0,0,0,"G4500550"
2018-07-23 03:00:00,22.8,87.41,0,0,0,0,0,"G4500550"
2018-07-23 04:00:00,21.7,93.47,1.5,10,0,0,0,"G4500550"
2018-07-23 05:00:00,21.95,90.66,3.05,195,0,0,0,"G4500550"
2018-07-23 06:00:00,21.7,93.47,2.1,110,2,6,2,"G4500550"
2018-07-23 07:00:00,23.3,87.46,2.6,80,62,93.5,47,"G4500550"
2018-07-23 08:00:00,25,81.93,3.6,150,273,549.5,82.5,"G4500550"
2018-07-23 09:00:00,27.2,76.92,2.1,120,477.5,702,101,"G4500550"
2018-07-23 10:00:00,28.35,71.8,2.85,110,609,637.5,162.5,"G4500550"
2018-07-23 11:00:00,28.9,69.66,3.1,160,499.5,146,378,"G4500550"
2018-07-23 12:00:00,30.6,63.17,4.1,150,488.5,110.5,385,"G4500550"
2018-07-23 13:00:00,30.6,63.17,3.6,170,689.5,229,467.5,"G4500550"
2018-07-23 14:00:00,31.1,59.19,4.6,190,577.5,147.5,436,"G4500550"
2018-07-23 15:00:00,25,73.79,5.7,30,442,62,387,"G4500550"
2018-07-23 16:00:00,25,73.79,5.7,30,289,34.5,261.5,"G4500550"
2018-07-23 17:00:00,25.6,79.06,4.6,80,300,88.5,245,"G4500550"
